batch_rank,idno,country,wave,file_name,target_reasons,source_fields,module_priority_role,candidate_categories,candidate_harmonized_variables,candidate_variable_count,candidate_raw_variables_examples,expected_file_status,present_matching_files,verification_action
4,JAM_1997_SLC_v01_M,Jamaica,1997,REC024,top metadata-supported module to inspect first,top_modules_to_verify_first,access_double_failure_module_candidate,health_need_access,reason_not_sought_distance,3,i04m;i04y;i06,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
4,JAM_1997_SLC_v01_M,Jamaica,1997,REC004,top metadata-supported module to inspect first,top_modules_to_verify_first,access_double_failure_module_candidate,health_need_access,care_sought,1,a25,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
4,JAM_1997_SLC_v01_M,Jamaica,1997,REC016,top metadata-supported module to inspect first,top_modules_to_verify_first,access_double_failure_module_candidate,health_need_access,reason_not_sought_distance,1,transp,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
5,KGZ_1993_KMPS_v01_M,Kyrgyz Republic,1993,KHHLD,financial core file;top metadata-supported module to inspect first,financial_core_expected_files;top_modules_to_verify_first,core_main_sample_module_candidate,demographics;geography;health_expenditure;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;asset_index_or_asset_variable;coping_borrowed;hhid;illness_or_injury_need;interview_date_or_survey_month;oop_health_expenditure;reason_not_sought_distance;shock_module_variable,102,ae15_1b;ae20_6a;ae20_6b;ac14;ae16_10a;ae16_10b;ae16_1a;ae16_1b;af14_4a;af14_4b;ae2_1a;ae2_1b,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
5,KGZ_1993_KMPS_v01_M,Kyrgyz Republic,1993,KADULT,financial core file;top metadata-supported module to inspect first,financial_core_expected_files;top_modules_to_verify_first,core_main_sample_module_candidate,consumption;demographics;geography;health_expenditure;health_need_access;shocks;survey_design,admin1_or_admin2;age;agriculture_livelihood;asset_index_or_asset_variable;care_not_sought_reason;care_sought;coping_borrowed;education;hhid;household_weight_or_person_weight;illness_or_injury_need;interview_date_or_survey_month;nonfood_consumption;oop_health_expenditure;pid;reason_not_sought_distance;sex;shock_module_variable,39,a1o16;a1l14;a1l15;a1l16;a1j56;a1j57;a1j98;a1l1;a1l10;a1l2,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
5,KGZ_1993_KMPS_v01_M,Kyrgyz Republic,1993,KCHILD,financial core file;top metadata-supported module to inspect first,financial_core_expected_files;top_modules_to_verify_first,core_main_sample_module_candidate,demographics;health_expenditure;health_need_access;shocks;survey_design,age;agriculture_livelihood;care_sought;education;hhid;household_weight_or_person_weight;illness_or_injury_need;interview_date_or_survey_month;oop_health_expenditure;pid;reason_not_sought_distance;sex,26,a1l14;a1l15;a1l16;a1l1;a1l10;a1l2;a1l21;a1l24;a1l6;a1h3,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
5,KGZ_1993_KMPS_v01_M,Kyrgyz Republic,1993,INCEXP,financial core file;top metadata-supported module to inspect first,financial_core_expected_files;top_modules_to_verify_first,core_main_sample_module_candidate,consumption;demographics;geography;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;asset_index_or_asset_variable;education;hhid;household_size;reason_not_sought_distance;shock_module_variable;total_consumption_or_income,11,khomcx;ktransx;kregion1;khid;kdurabla;keduculx;kelectaa;khhsize;kproduca;kcthtaa;kselfeay,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
5,KGZ_1993_KMPS_v01_M,Kyrgyz Republic,1993,KPRICE2,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,geography;shocks,admin1_or_admin2;shock_module_variable,909,aye1_10a;aye1_10b;aye1_10c;aye1_10d;aye1_10e;aye1_11a;aye1_11b;aye1_11c;aye1_11d;aye1_11e;aye1_12a;aye1_12b,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
5,KGZ_1993_KMPS_v01_M,Kyrgyz Republic,1993,KPRICE3,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,geography;shocks,admin1_or_admin2;shock_module_variable,90,aye6_1a;aye6_1b;aye6_1c;aye6_1d;aye6_1e;aye6_2a;aye6_2b;aye6_2c;aye6_2d;aye6_2e;aye6_3a;aye6_3b,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
5,KGZ_1993_KMPS_v01_M,Kyrgyz Republic,1993,KCOMM,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,demographics;geography;health_need_access;shocks,admin1_or_admin2;reason_not_sought_distance;reason_not_sought_supply;sex;shock_module_variable,37,a1x15;a1x16;a1x17;a1x23;a1x25;a1x47_6;a1x48_6;a1x49;a1x50_6;a1x51_6;a1x52;a1x72,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
5,KGZ_1993_KMPS_v01_M,Kyrgyz Republic,1993,KINDIVH,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,demographics;survey_design,hhid;pid;sex,17,hid;pid;ab10_5;ab11_5;ab12_5;ab13_5;ab14_5;ab15_5;ab1_5;ab2_5;ab3_5;ab4_5,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
5,KGZ_1993_KMPS_v01_M,Kyrgyz Republic,1993,KYGPOV,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid,7,rhcsblne;rlcsblne;rpoor3e;rpoor4e;rvpoor3e;rvpoor4e;hid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
5,KGZ_1993_KMPS_v01_M,Kyrgyz Republic,1993,CONADULT,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,demographics;survey_design,age;education;hhid;household_head_marker;pid;sex,6,hid;pid;age;edlevel;gender;hhead,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
5,KGZ_1993_KMPS_v01_M,Kyrgyz Republic,1993,KINDIV,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,demographics;survey_design,age;hhid;pid;sex,4,hid;pid;age;sex,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
5,KGZ_1993_KMPS_v01_M,Kyrgyz Republic,1993,CORE,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;interview_date_or_survey_month,3,region;hid;month,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
6,MWI_2007-2009_MTM_v01_M,Malawi,2007-2009,p2_s10,financial core file;top metadata-supported module to inspect first,financial_core_expected_files;top_modules_to_verify_first,core_main_sample_module_candidate,demographics;health_expenditure;health_need_access;shocks;survey_design,age;agriculture_livelihood;asset_index_or_asset_variable;coping_borrowed;education;hhid;illness_or_injury_need;oop_health_expenditure;pid;psu_or_cluster_id;reason_not_sought_distance,28,s10q35b;s10q23;s10q23_s;s10q39b;ea;hhid;pid;s10q12a;s10q12b;s10q13;s10q15,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
6,MWI_2007-2009_MTM_v01_M,Malawi,2007-2009,p2_s11,financial core file,financial_core_expected_files,core_main_sample_module_candidate,demographics;health_expenditure;health_need_access;shocks;survey_design,age;asset_index_or_asset_variable;hhid;illness_or_injury_need;oop_health_expenditure;pid;psu_or_cluster_id;sex;shock_module_variable,25,s11q13;s11q16;s11q17;s11q18a_1;s11q18a_2;s11q18b_1;s11q18b_2;s11q19_1;s11q19_2;s11q19_s_1;s11q19_s_2;ea,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
6,MWI_2007-2009_MTM_v01_M,Malawi,2007-2009,hh2p3_s17,financial core file,financial_core_expected_files,core_main_sample_module_candidate,demographics;health_expenditure;health_need_access;shocks;survey_design,age;asset_index_or_asset_variable;hhid;illness_or_injury_need;oop_health_expenditure;pid;shock_module_variable,23,s17q13;s17q16;s17q17;s17q18a_1;s17q18a_2;s17q18b_1;s17q18b_2;s17q19_1;s17q19_2;s17q19_s_1;s17q19_s_2;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
6,MWI_2007-2009_MTM_v01_M,Malawi,2007-2009,hh2p3_s16,financial core file,financial_core_expected_files,core_main_sample_module_candidate,demographics;health_expenditure;health_need_access;shocks;survey_design,age;agriculture_livelihood;asset_index_or_asset_variable;coping_borrowed;education;hhid;illness_or_injury_need;oop_health_expenditure;pid;psu_or_cluster_id;reason_not_sought_distance,21,s16q35b;s16q23;s16q23_s;s16q39b;hhid;pid;s16q13;s16q15;s16q28a;s16q28b;s16q28c,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
6,MWI_2007-2009_MTM_v01_M,Malawi,2007-2009,hh2p2_s11,financial core file,financial_core_expected_files,core_main_sample_module_candidate,demographics;health_expenditure;health_need_access;shocks;survey_design,age;asset_index_or_asset_variable;hhid;illness_or_injury_need;oop_health_expenditure;pid;psu_or_cluster_id;shock_module_variable,17,s11q13;s11q16;s11q17;s11q18a_1;s11q18a_2;s11q18b_1;s11q18b_2;s11q19_1;s11q19_2;s11q19_s_1;s11q19_s_2;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
6,MWI_2007-2009_MTM_v01_M,Malawi,2007-2009,hh2p2_s9,financial core file,financial_core_expected_files,core_main_sample_module_candidate,demographics;health_expenditure;health_need_access;survey_design,asset_index_or_asset_variable;education;hhid;oop_health_expenditure;pid;psu_or_cluster_id;reason_not_sought_distance,17,s9q22b;s9q10;s9q10_s;hhid;pid;s9q06;s9q15a;s9q15b;s9q15c;s9q15d;s9q15e,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
6,MWI_2007-2009_MTM_v01_M,Malawi,2007-2009,p1_s4,financial core file,financial_core_expected_files,core_main_sample_module_candidate,consumption;survey_design,hhid;psu_or_cluster_id;total_consumption_or_income,6,s4q03;s4q03u;s4q03u_s;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
6,MWI_2007-2009_MTM_v01_M,Malawi,2007-2009,hh2p1_s4,financial core file,financial_core_expected_files,core_main_sample_module_candidate,consumption;survey_design,hhid;psu_or_cluster_id;total_consumption_or_income,5,s4q03;s4q03u;s4q03u_s;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
6,MWI_2007-2009_MTM_v01_M,Malawi,2007-2009,hh3p1_s4b,financial core file,financial_core_expected_files,core_main_sample_module_candidate,demographics;health_expenditure;health_need_access;survey_design,education;hhid;oop_health_expenditure;psu_or_cluster_id;reason_not_sought_distance,5,s4bq13;s4bq05;hhid;s4bq03,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
6,MWI_2007-2009_MTM_v01_M,Malawi,2007-2009,hh2_cmty,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,demographics;geography;health_need_access;shocks,admin1_or_admin2;age;agriculture_livelihood;asset_index_or_asset_variable;care_sought;coping_borrowed;education;health_facility_distance;reason_not_sought_distance;rural;sex;shock_module_variable,86,ccq02_n;ccq02_u;ccq07_n;ccq07_u;ccq10_n;ccq10_u;ccq11;ccq13_n;ccq13_u;ccq14;ccq16_n;ccq16_u,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
6,MWI_2007-2009_MTM_v01_M,Malawi,2007-2009,hh3_cmty,top metadata-supported module to inspect first,top_modules_to_verify_first,access_double_failure_module_candidate,demographics;geography;health_need_access;shocks,age;agriculture_livelihood;asset_index_or_asset_variable;care_sought;coping_borrowed;education;health_facility_distance;reason_not_sought_distance;rural;sex;shock_module_variable,59,ccq11;ccq14;ccq16_n;ccq16_u;ccq18_n;ccq18_u;ccq20_n;ccq20_u;ccq22_n;ccq22_u;ccq24_n;ccq24_u,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
6,MWI_2007-2009_MTM_v01_M,Malawi,2007-2009,pi_s5a,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,demographics;health_need_access;survey_design,care_not_sought_reason;education;hhid;pid;reason_not_sought_cost;reason_not_sought_distance;sex,44,s5q17b_1;s5q17b_2;s5q17b_3;s5q17c_1;s5q17c_2;s5q17c_3;s5q17d_1;s5q17d_2;s5q17d_3;s5q17g_1;s5q17g_2;s5q17g_3,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
6,MWI_2007-2009_MTM_v01_M,Malawi,2007-2009,p2_s14a,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,demographics;health_need_access;survey_design,age;education;hhid;pid;psu_or_cluster_id;reason_not_sought_cost;reason_not_sought_distance;sex,34,s14q19d_1;s14q19d_2;s14q19d_3;s14q19g_1;s14q19g_2;s14q19g_3;ea;hhid;pid;s14q11_1;s14q11_2,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
6,MWI_2007-2009_MTM_v01_M,Malawi,2007-2009,p2_s13,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,demographics;geography;health_need_access;survey_design,admin1_or_admin2;age;asset_index_or_asset_variable;education;hhid;pid;psu_or_cluster_id;reason_not_sought_cost;sex,31,s13q25j;s13q41e;ea;hhid;pid;s13q05;s13q06;s13q08;s13q19;s13q20;s13q25f,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
6,MWI_2007-2009_MTM_v01_M,Malawi,2007-2009,hh2_mkts_location,top metadata-supported module to inspect first,top_modules_to_verify_first,access_double_failure_module_candidate,health_need_access;survey_design,care_sought;psu_or_cluster_id;reason_not_sought_distance,29,hlth_dist1;hlth_dist1u;hlth_dist2;hlth_dist2u;hlth_dist3;hlth_dist3u;hlth_dist4;hlth_dist4u;hlth_id1;hlth_id2;hlth_id3;hlth_id4,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
6,MWI_2007-2009_MTM_v01_M,Malawi,2007-2009,hh3_vct,top metadata-supported module to inspect first,top_modules_to_verify_first,access_double_failure_module_candidate,health_need_access;survey_design,care_not_sought_reason;illness_or_injury_need;pid,29,s1q15a;s1q15b;s1q15c;s1q15d;s1q15e;s1q15f;s1q15g;s1q15h;s1q15h_s;s1q1a_1_s;s1q1a_2_s;s1q1a_3_s,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
6,MWI_2007-2009_MTM_v01_M,Malawi,2007-2009,mkts_location,top metadata-supported module to inspect first,top_modules_to_verify_first,access_double_failure_module_candidate,health_need_access;survey_design,care_sought;psu_or_cluster_id,19,hlth_id1;hlth_id2;q7_1;q7_10;q7_11;q7_12;q7_13;q7_14;q7_15;q7_16;q7_17;q7_2,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
6,MWI_2007-2009_MTM_v01_M,Malawi,2007-2009,pi2_s5a,top metadata-supported module to inspect first,top_modules_to_verify_first,access_double_failure_module_candidate,demographics;health_need_access;survey_design,care_not_sought_reason;education;pid;reason_not_sought_cost;reason_not_sought_distance;sex,12,s5q19b;s5q19c;s5q19d;s5q19g;pid;s5q14;s5q23;s5q29;s5q36;s5q37;s5q40;s5q41,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
6,MWI_2007-2009_MTM_v01_M,Malawi,2007-2009,pi2_s2,top metadata-supported module to inspect first,top_modules_to_verify_first,access_double_failure_module_candidate,health_need_access;shocks;survey_design,agriculture_livelihood;coping_borrowed;pid;reason_not_sought_distance,5,s2q10;pid;s2q11;s2q3a;s2q3d,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
6,MWI_2007-2009_MTM_v01_M,Malawi,2007-2009,mkts_hlthfac,top metadata-supported module to inspect first,top_modules_to_verify_first,access_double_failure_module_candidate,health_need_access,care_sought,1,hlth_id,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
7,MWI_2004_IHS-II_v01_M,Malawi,2004-2005,sec_d,financial core file;geography/timing/design file;top metadata-supported module to inspect first,financial_core_expected_files;geography_timing_design_expected_files;top_modules_to_verify_first,core_main_sample_module_candidate,demographics;geography;health_expenditure;health_need_access;shocks;survey_design,admin1_or_admin2;asset_index_or_asset_variable;coping_borrowed;coping_sold_assets;hhid;household_size;household_weight_or_person_weight;illness_or_injury_need;oop_health_expenditure;psu_or_cluster_id;rural;strata,41,d16;d19;d04;d05a;d05aoth;d05b;d05both;d06a;d06b;d07a;d07b;d26,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
7,MWI_2004_IHS-II_v01_M,Malawi,2004-2005,sec_i,financial core file,financial_core_expected_files,core_main_sample_module_candidate,consumption;demographics;geography;survey_design,admin1_or_admin2;hhid;household_size;household_weight_or_person_weight;psu_or_cluster_id;rural;strata;total_consumption_or_income,15,i03both;add;dist;region;reside;strata;type;ea;hhid;hhwght;psu,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
7,MWI_2004_IHS-II_v01_M,Malawi,2004-2005,ihs2_household,geography/timing/design file;top metadata-supported module to inspect first,geography_timing_design_expected_files;top_modules_to_verify_first,core_main_sample_module_candidate,consumption;demographics;geography;health_need_access;shocks;survey_design,admin1_or_admin2;age;agriculture_livelihood;asset_index_or_asset_variable;education;household_head_marker;household_size;household_weight_or_person_weight;interview_date_or_survey_month;nonfood_consumption;pid;psu_or_cluster_id;reason_not_sought_distance;rural;sex;strata,62,rexpnfd;rexp_cat07;add;dist;region;reside;strata;type;V51;decile;ea,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
7,MWI_2004_IHS-II_v01_M,Malawi,2004-2005,sec_r,geography/timing/design file;top metadata-supported module to inspect first,geography_timing_design_expected_files;top_modules_to_verify_first,core_main_sample_module_candidate,demographics;geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;household_size;household_weight_or_person_weight;psu_or_cluster_id;rural;strata,42,add;dist;region;reside;strata;type;ea;hhid;hhwght;psu,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
7,MWI_2004_IHS-II_v01_M,Malawi,2004-2005,sec_o,geography/timing/design file;top metadata-supported module to inspect first,geography_timing_design_expected_files;top_modules_to_verify_first,core_main_sample_module_candidate,demographics;geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;household_size;household_weight_or_person_weight;psu_or_cluster_id;rural;strata,40,add;dist;region;reside;strata;type;ea;hhid;hhwght;psu,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
7,MWI_2004_IHS-II_v01_M,Malawi,2004-2005,sec_g,geography/timing/design file;top metadata-supported module to inspect first,geography_timing_design_expected_files;top_modules_to_verify_first,core_main_sample_module_candidate,demographics;geography;survey_design,admin1_or_admin2;asset_index_or_asset_variable;hhid;household_size;household_weight_or_person_weight;psu_or_cluster_id;rural;strata,35,add;dist;region;reside;strata;type;ea;hhid;hhwght;psu,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
7,MWI_2004_IHS-II_v01_M,Malawi,2004-2005,sec_s,geography/timing/design file;top metadata-supported module to inspect first,geography_timing_design_expected_files;top_modules_to_verify_first,core_main_sample_module_candidate,demographics;geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;household_size;household_weight_or_person_weight;psu_or_cluster_id;rural;strata,31,add;dist;region;reside;strata;type;ea;hhid;hhwght;psu,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
7,MWI_2004_IHS-II_v01_M,Malawi,2004-2005,sec_ac,geography/timing/design file;top metadata-supported module to inspect first,geography_timing_design_expected_files;top_modules_to_verify_first,core_main_sample_module_candidate,demographics;geography;health_need_access;survey_design,admin1_or_admin2;age;asset_index_or_asset_variable;hhid;household_head_marker;household_size;household_weight_or_person_weight;illness_or_injury_need;psu_or_cluster_id;rural;sex;strata,30,ac08;ac09;ac09oth;ac10a;ac10aoth;ac10b;ac10both;ac11a;ac11b;add;dist;region,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
7,MWI_2004_IHS-II_v01_M,Malawi,2004-2005,sec_ab,geography/timing/design file;top metadata-supported module to inspect first,geography_timing_design_expected_files;top_modules_to_verify_first,core_main_sample_module_candidate,demographics;geography;shocks;survey_design,admin1_or_admin2;asset_index_or_asset_variable;education;hhid;household_size;household_weight_or_person_weight;psu_or_cluster_id;rural;shock_module_variable;strata,29,add;dist;region;reside;strata;type;ea;hhid;hhwght;psu,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
7,MWI_2004_IHS-II_v01_M,Malawi,2004-2005,sec_p,geography/timing/design file;top metadata-supported module to inspect first,geography_timing_design_expected_files;top_modules_to_verify_first,core_main_sample_module_candidate,demographics;geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;household_size;household_weight_or_person_weight;psu_or_cluster_id;rural;strata,29,add;dist;region;reside;strata;type;ea;hhid;hhwght;psu,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
7,MWI_2004_IHS-II_v01_M,Malawi,2004-2005,sec_q1,geography/timing/design file,geography_timing_design_expected_files,core_main_sample_module_candidate,demographics;geography;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;care_not_sought_reason;coping_borrowed;hhid;household_size;household_weight_or_person_weight;psu_or_cluster_id;reason_not_sought_distance;rural;strata,27,q06g;q10a;q10aoth;q10b;q10both;add;dist;region;reside;strata;type,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
7,MWI_2004_IHS-II_v01_M,Malawi,2004-2005,ihs2_ag,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,demographics;geography;shocks;survey_design,agriculture_livelihood;household_size;household_weight_or_person_weight;rural;shock_module_variable,77,reside;hhwght;hhsize;Gbean;Gburtob;Gcabbage;Gcassava;Gcmaize,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
7,MWI_2004_IHS-II_v01_M,Malawi,2004-2005,mod_f,top metadata-supported module to inspect first,top_modules_to_verify_first,core_main_sample_module_candidate,geography;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;coping_borrowed;psu_or_cluster_id;reason_not_sought_distance;rural;shock_module_variable,39,cf9a;cf9b;dist;ta;village;ea;cf1;cf11;cf12;cf13,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
7,MWI_2004_IHS-II_v01_M,Malawi,2004-2005,mod_g,top metadata-supported module to inspect first,top_modules_to_verify_first,access_double_failure_module_candidate,demographics;geography;health_need_access;shocks;survey_design,age;agriculture_livelihood;asset_index_or_asset_variable;coping_borrowed;education;psu_or_cluster_id;reason_not_sought_distance;rural,13,cg1;village;ea;cg25;cg26;cg27;cg43;cg44;cg49;cg28;cg29,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
8,NPL_2010_LSS-III_v01_M,Nepal,2010-2011,FINAL_PREF,financial core file;geography/timing/design file;top metadata-supported module to inspect first,financial_core_expected_files;geography_timing_design_expected_files;top_modules_to_verify_first,core_main_sample_module_candidate,consumption;demographics;geography;shocks;survey_design,admin1_or_admin2;age;agriculture_livelihood;asset_index_or_asset_variable;education;food_consumption;household_head_marker;household_size;household_weight_or_person_weight;interview_date_or_survey_month;nonfood_consumption;psu_or_cluster_id;rural;sex;strata;total_consumption_or_income,106,food_30;food_7;food_pc_30;food_pc_7;food_pc_7_tadj;food_poor;inkind_30;inkind_7;nfood;nfpindex;nfpline_7,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
8,NPL_2010_LSS-III_v01_M,Nepal,2010-2011,S08,financial core file;geography/timing/design file;top metadata-supported module to inspect first,financial_core_expected_files;geography_timing_design_expected_files;top_modules_to_verify_first,core_main_sample_module_candidate,health_expenditure;health_need_access;survey_design,care_not_sought_reason;care_sought;illness_or_injury_need;oop_health_expenditure;reason_not_sought_distance;strata,19,v08_07a;v08_07b;v08_17a;v08_17b;v08_17c;v08_18;v08_04;v08_05;v08_06;v08_11;v08_12;v08_14,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
8,NPL_2010_LSS-III_v01_M,Nepal,2010-2011,S19,financial core file;geography/timing/design file,financial_core_expected_files;geography_timing_design_expected_files,core_main_sample_module_candidate,consumption;demographics;health_need_access;shocks;survey_design,agriculture_livelihood;asset_index_or_asset_variable;care_sought;coping_borrowed;coping_sold_assets;education;food_consumption;strata;total_consumption_or_income,13,v19_02;v19_07;v19_09;xstra;v19_06;v19_10;v19_12;v19_1812;v19_1814;v19_1802;v19_1803;v19_1804,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
8,NPL_2010_LSS-III_v01_M,Nepal,2010-2011,S13E2,financial core file,financial_core_expected_files,core_main_sample_module_candidate,consumption;survey_design,strata;total_consumption_or_income,2,v13_71;xstra,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
8,NPL_2010_LSS-III_v01_M,Nepal,2010-2011,S00,geography/timing/design file;top metadata-supported module to inspect first,geography_timing_design_expected_files;top_modules_to_verify_first,core_main_sample_module_candidate,demographics;geography;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;care_not_sought_reason;coping_borrowed;household_head_marker;psu_or_cluster_id;rural;sex;strata,32,v13_83;v13_85;v00_dist;v00_subw;v00_ward;v00_zone;v00_vdc;xstra,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
8,NPL_2010_LSS-III_v01_M,Nepal,2010-2011,S13A1,geography/timing/design file;top metadata-supported module to inspect first,geography_timing_design_expected_files;top_modules_to_verify_first,core_main_sample_module_candidate,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;strata,19,v13_05;xstra;v13_03;v13_04pd;v13_04rb;v13_04u;v13_07;v13_10;v13_11;v13_13a;v13_13b,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
8,NPL_2010_LSS-III_v01_M,Nepal,2010-2011,anthro,geography/timing/design file;top metadata-supported module to inspect first,geography_timing_design_expected_files;top_modules_to_verify_first,core_main_sample_module_candidate,demographics;survey_design,age;household_weight_or_person_weight;psu_or_cluster_id;sex;strata,16,underwt;underwt_sev;waste;waste_sev;weight;whz;xhpsu;xstra;haz;month;sex;stunt,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
